agent_number,statistic,season,p_value,slope,conf_low,conf_high,conf_level,intercept,r_squared,sigma,trend_method,n,note,s,var_s,tau,z,alternative,trend_likelihood,period_start,period_end,lat,lon,site
3925,Average,Summer,6.795400844234875e-4,0.03697193956213382,0.01711973738699232,0.05682414173727532,0.95,15.677921677459144,0.22844337306512116,0.9419295872247132,Linear model,47,NA,NA,NA,NA,NA,NA,NA,1972-12-01,2019-02-28,-42.11578,171.86014,Reefton
3925,Maximum,Summer,0.00220863566194514,0.04087264878199208,0.016198135687022278,0.06554716187696187,0.95,21.448843663274737,0.1897816177688371,1.170734295846452,Linear model,47,NA,NA,NA,NA,NA,NA,NA,1972-12-01,2019-02-28,-42.11578,171.86014,Reefton
3925,Minimum,Summer,7.85134722738255e-4,0.0331753006475486,0.01512271599796464,0.05122788529713257,0.95,9.906629663891456,0.22377927273723813,0.8565429395341438,Linear model,47,NA,NA,NA,NA,NA,NA,NA,1972-12-01,2019-02-28,-42.11578,171.86014,Reefton
4107,Average,Summer,0.07323573988098799,0.01717545482577854,-0.00117726506711318,0.03552817471867026,0.95,14.005519580635218,0.06956418597700322,0.8707834889374975,Linear model,47,NA,NA,NA,NA,NA,NA,NA,1972-12-01,2019-02-28,-44.67384,167.92406,Milford Sound
4107,Maximum,Summer,0.1919577231345712,0.01386833179155107,-0.00665054939188189,0.03438721297498404,0.95,18.38418131359852,0.03753277796652644,0.973561578353521,Linear model,47,NA,NA,NA,NA,NA,NA,NA,1972-12-01,2019-02-28,-44.67384,167.92406,Milford Sound
4107,Minimum,Summer,0.02860814922494804,0.02001233425840266,0.00266838874273479,0.03735627977407053,0.95,9.634597594819615,0.10205474950518896,0.8229200617792175,Linear model,47,NA,NA,NA,NA,NA,NA,NA,1972-12-01,2019-02-28,-44.67384,167.92406,Milford Sound
4241,Average,Summer,1.903499613431306e-4,0.03195729263028052,0.01654945805309605,0.04736512720746499,0.95,16.682670366944194,0.2685951873158186,0.7310571963390049,Linear model,47,NA,NA,NA,NA,NA,NA,NA,1972-12-01,2019-02-28,-41.299,173.226,Nelson
4241,Maximum,Summer,0.00328465822665991,0.02511948812827626,0.00926499868571262,0.0409739775708399,0.95,21.39287696577243,0.17647309719160065,0.752249678123485,Linear model,47,NA,NA,NA,NA,NA,NA,NA,1972-12-01,2019-02-28,-41.299,173.226,Nelson
4241,Minimum,Summer,5.27522932408769e-5,0.03842506938020342,0.02157016891025022,0.05527996985015661,0.95,11.987018193031153,0.3073211901508748,0.7997162885161624,Linear model,47,NA,NA,NA,NA,NA,NA,NA,1972-12-01,2019-02-28,-41.299,173.226,Nelson
4326,Average,Summer,0.07193011968230861,0.01639300030835642,-0.00104088858412728,0.03382688920084013,0.95,16.979617637989517,0.0701796294989202,0.8271876149227081,Linear model,47,NA,NA,NA,NA,NA,NA,NA,1972-12-01,2019-02-28,-41.52133,173.86439,Blenheim
4326,Maximum,Summer,0.14140699816348998,0.01620798643231561,-0.00501424853443335,0.03743022139906458,0.95,23.200370027752093,0.04743034696282448,1.006933681505954,Linear model,47,NA,NA,NA,NA,NA,NA,NA,1972-12-01,2019-02-28,-41.52133,173.86439,Blenheim
4326,Minimum,Summer,0.05939531284741579,0.01686709836571073,-2.2493186373237495e-4,0.03395912859515384,0.95,10.754764107308048,0.0767529452928542,0.8109674099033257,Linear model,47,NA,NA,NA,NA,NA,NA,NA,1972-12-01,2019-02-28,-41.52133,173.86439,Blenheim
4843,Average,Summer,0.28228916157924666,0.00978260869565206,-0.00783647858162863,0.02740169597293276,0.95,16.37301880974407,0.02564159029096454,0.8359747427490077,Linear model,47,NA,NA,NA,NA,NA,NA,NA,1972-12-01,2019-02-28,-43.493,172.537,Christchurch
4843,Maximum,Summer,0.10415551643829753,0.01852451433857532,-0.0033661093872087,0.04041513806435935,0.95,21.439099599136608,0.05760923139803596,1.0386467953635126,Linear model,47,NA,NA,NA,NA,NA,NA,NA,1972-12-01,2019-02-28,-43.493,172.537,Christchurch
4843,Minimum,Summer,0.9012734460588726,0.00109081097748989,-0.01604642952401418,0.01822805147899397,0.95,11.308572309589891,3.457408580468799e-4,0.8131125065795035,Linear model,47,NA,NA,NA,NA,NA,NA,NA,1972-12-01,2019-02-28,-43.493,172.537,Christchurch
4970,Average,Summer,0.6667352489333912,0.00391612704286157,-0.01379039554635959,0.02162264963208274,0.95,14.384027135368484,0.00415834907689175,0.8401232954666544,Linear model,47,NA,NA,NA,NA,NA,NA,NA,1972-12-01,2019-02-28,-44.002,170.441,Lake Tekapo
4970,Maximum,Summer,0.04335548820846038,0.02442954054887455,0.00139776480027603,0.047461316297473063,0.95,20.32362010484119,0.08762587728741632,1.092791159012813,Linear model,47,NA,NA,NA,NA,NA,NA,NA,1972-12-01,2019-02-28,-44.002,170.441,Lake Tekapo
4970,Minimum,Summer,0.07394504546310925,-0.01641998149861234,-0.03401027488577321,0.00117031188854852,0.95,8.442306506321302,0.06923458102586995,0.8346085559252041,Linear model,47,NA,NA,NA,NA,NA,NA,NA,1972-12-01,2019-02-28,-44.002,170.441,Lake Tekapo
5086,Average,Summer,0.339269728599783,0.0081213382670366,-0.00835859048799908,0.02460126702207228,0.95,15.11856305889609,0.02031031888596323,0.7819249649371862,Linear model,47,NA,NA,NA,NA,NA,NA,NA,1972-12-01,2019-02-28,-44.30517,171.22141,Timaru
5086,Maximum,Summer,0.32184040988503454,0.00994835029293863,-0.00951679245174601,0.02941349303762328,0.95,20.625069380203513,0.02181187531151585,0.9235647364970608,Linear model,47,NA,NA,NA,NA,NA,NA,NA,1972-12-01,2019-02-28,-44.30517,171.22141,Timaru
5086,Minimum,Summer,0.42322291516879706,0.00725794017884678,-0.01034309715298721,0.02485897751068078,0.95,9.574036386062286,0.01430787689543139,0.835118325032019,Linear model,47,NA,NA,NA,NA,NA,NA,NA,1972-12-01,2019-02-28,-44.30517,171.22141,Timaru
5212,Average,Summer,0.02720898197111051,0.02064446500154175,0.00292071276442933,0.03836821723865417,0.95,15.071199506629664,0.10379725378458386,0.8409407924366656,Linear model,47,NA,NA,NA,NA,NA,NA,NA,1972-12-01,2019-02-28,-44.52612,169.88948,Tara Hills
5212,Maximum,Summer,0.0163471689744073,0.03079710144927529,0.00660066485770882,0.05499353804084177,0.95,21.85945112550108,0.12149164868019628,1.1480509481986836,Linear model,47,NA,NA,NA,NA,NA,NA,NA,1972-12-01,2019-02-28,-44.52612,169.88948,Tara Hills
5212,Minimum,Summer,0.2532565542551419,0.01050724637681154,-0.00728748869921307,0.02830198145283616,0.95,8.281159420289859,0.02890287953903982,0.8443087228842174,Linear model,47,NA,NA,NA,NA,NA,NA,NA,1972-12-01,2019-02-28,-44.52612,169.88948,Tara Hills
5451,Average,Summer,0.00541149592632653,0.02631051495528831,0.00866711324832667,0.04395391666224995,0.95,14.450107924761022,0.15954777482816315,0.8371283921281005,Linear model,47,NA,NA,NA,NA,NA,NA,NA,1972-12-01,2019-02-28,-45.01758,168.74005,Queenstown
5451,Maximum,Summer,0.00183864279665139,0.03757323465926603,0.0153307988392333,0.05981567047929877,0.95,20.106043786617334,0.1958825077458758,1.055339261911697,Linear model,47,NA,NA,NA,NA,NA,NA,NA,1972-12-01,2019-02-28,-45.01758,168.74005,Queenstown
5451,Minimum,Summer,0.0726627183373596,0.01483580018501384,-9.84084154831203e-4,0.0306556845248589,0.95,8.804224483502932,0.0698328862208791,0.7506077660659703,Linear model,47,NA,NA,NA,NA,NA,NA,NA,1972-12-01,2019-02-28,-45.01758,168.74005,Queenstown
5778,Average,Summer,0.05049016401098014,0.01761871723712605,4.353854062898316e-4,0.03480204906796227,0.95,13.568640148011108,0.08235538573998219,0.8152994068754731,Linear model,47,NA,NA,NA,NA,NA,NA,NA,1972-12-01,2019-02-28,-46.115,168.887,Gore
5778,Maximum,Summer,0.15484274737073242,0.01555272895467152,-0.00551426257359353,0.03661972048293658,0.95,18.529571384520512,0.04445718745453583,0.9995678292624384,Linear model,47,NA,NA,NA,NA,NA,NA,NA,1972-12-01,2019-02-28,-46.115,168.887,Gore
5778,Minimum,Summer,0.01618157928023803,0.01920289855072464,0.00414061102282361,0.03426518607862567,0.95,8.618563058896084,0.1218447147182174,0.7146619880579895,Linear model,47,NA,NA,NA,NA,NA,NA,NA,1972-12-01,2019-02-28,-46.115,168.887,Gore
5814,Average,Summer,0.01685006619515932,0.01885214307739747,0.00396715688339779,0.03373712927139714,0.95,13.326981190255935,0.12044072542793574,0.706249552461035,Linear model,47,NA,NA,NA,NA,NA,NA,NA,1972-12-01,2019-02-28,-46.41741,168.33052,Invercargill
5814,Maximum,Summer,0.0649584814694971,0.01775362318840582,-6.393378892932226e-4,0.03614658426610487,0.95,17.956182547024355,0.07367462303460594,0.8726928167924425,Linear model,47,NA,NA,NA,NA,NA,NA,NA,1972-12-01,2019-02-28,-46.41741,168.33052,Invercargill
5814,Minimum,Summer,0.00588546674711725,0.02006629663891461,0.00646458757518381,0.03366800570264541,0.95,8.692167745914274,0.15668304225358354,0.6453617634417063,Linear model,47,NA,NA,NA,NA,NA,NA,NA,1972-12-01,2019-02-28,-46.41741,168.33052,Invercargill
1056,Average,Autumn,0.02909092969592533,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,214,12643,0.19081907656780545,1.8943251903820737,greater,Very likely increasing,1972-03-01,2019-05-31,-35.183,173.926,Kerikeri
1056,Average,Spring,0.01531289725879577,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,244,12634,0.21825560033913627,2.16190117376705,greater,Very likely increasing,1972-09-01,2019-11-30,-35.183,173.926,Kerikeri
1056,Average,Winter,1.6395691582688009e-4,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,405,12648.666666666666,0.3606447144433854,3.5921874503333435,greater,Very likely increasing,1972-06-01,2019-08-31,-35.183,173.926,Kerikeri
1056,Maximum,Autumn,0.003248646549206,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,307,12641.666666666666,0.27399096596190375,2.7215684337561066,greater,Very likely increasing,1972-03-01,2019-05-31,-35.183,173.926,Kerikeri
1056,Maximum,Spring,2.209627376752437e-4,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,396,12637.666666666666,0.35405836787047207,3.5136916578645736,greater,Very likely increasing,1972-09-01,2019-11-30,-35.183,173.926,Kerikeri
1056,Maximum,Winter,6.8258636965538e-7,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,544,12638.666666666666,0.48616407152381264,4.830023009291123,greater,Very likely increasing,1972-06-01,2019-08-31,-35.183,173.926,Kerikeri
1056,Minimum,Autumn,0.30928162962159145,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,57,12650.666666666666,0.05071206489422281,0.4978876120159933,greater,Likely increasing,1972-03-01,2019-05-31,-35.183,173.926,Kerikeri
1056,Minimum,Spring,0.23287687043454677,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,83,12638.333333333334,0.07414237831643744,0.7294053586576945,greater,Likely increasing,1972-09-01,2019-11-30,-35.183,173.926,Kerikeri
1056,Minimum,Winter,0.00778271732765479,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,273,12644,0.24331898711325275,2.41894871290655,greater,Very likely increasing,1972-06-01,2019-08-31,-35.183,173.926,Kerikeri
1287,Average,Autumn,0.00161453847087733,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,332,12632,0.2972391224118518,2.9450450008443165,greater,Very likely increasing,1972-03-01,2019-05-31,-35.769,174.364,Whangarei
1287,Average,Spring,8.731974883873417e-4,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,353,12645,0.31476230854409026,3.130280433938288,greater,Very likely increasing,1972-09-01,2019-11-30,-35.769,174.364,Whangarei
1287,Average,Winter,5.8167762351748024e-6,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,494,12644,0.44068655799542,4.384344542143123,greater,Very likely increasing,1972-06-01,2019-08-31,-35.769,174.364,Whangarei
1287,Maximum,Autumn,0.10334544879164584,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,143,12646.333333333334,0.12739573861011527,1.262717013235916,greater,Likely increasing,1972-03-01,2019-05-31,-35.769,174.364,Whangarei
1287,Maximum,Spring,0.05875083690036831,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,177,12641.666666666666,0.1579687328184266,1.5653465501342312,greater,Very likely increasing,1972-09-01,2019-11-30,-35.769,174.364,Whangarei
1287,Maximum,Winter,0.04634359622460196,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,190,12635.333333333334,0.1699531314116225,1.6813899700274852,greater,Very likely increasing,1972-06-01,2019-08-31,-35.769,174.364,Whangarei
1287,Minimum,Autumn,1.5314396279661704e-4,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,407,12649,0.3622636980323494,3.609922990255162,greater,Very likely increasing,1972-03-01,2019-05-31,-35.769,174.364,Whangarei
1287,Minimum,Spring,9.7232309186639e-5,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,420,12645,0.3745047297125153,3.726100857443587,greater,Very likely increasing,1972-09-01,2019-11-30,-35.769,174.364,Whangarei
1287,Minimum,Winter,6.596849354275992e-7,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,545,12649.666666666666,0.48509512390081183,4.836813688836698,greater,Very likely increasing,1972-06-01,2019-08-31,-35.769,174.364,Whangarei
1400,Average,Autumn,3.28415830191288e-4,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,384,12637.333333333334,0.34317463872269127,3.4069915268429627,greater,Very likely increasing,1972-03-01,2019-05-31,-36.606,174.835,Whangaparaoa
1400,Average,Spring,0.4858066453067616,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,5,12635.333333333334,0.00447245082662164,0.03558497291063461,greater,Indeterminate,1972-09-01,2019-11-30,-36.606,174.835,Whangaparaoa
1400,Average,Winter,0.0341146543369982,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,206,12638.666666666666,0.18409889473144375,1.8234893497323763,greater,Very likely increasing,1972-06-01,2019-08-31,-36.606,174.835,Whangaparaoa
1400,Maximum,Autumn,0.01114292204393476,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,258,12645,0.23005290539483084,2.285460430460625,greater,Very likely increasing,1972-03-01,2019-05-31,-36.606,174.835,Whangaparaoa
1400,Maximum,Spring,0.0022153691518655,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,321,12644.666666666666,0.2863570548917608,2.8457469938437865,greater,Very likely increasing,1972-09-01,2019-11-30,-36.606,174.835,Whangaparaoa
1400,Maximum,Winter,0.00261274635361145,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,315,12641,0.28113079569381005,2.792794190568108,greater,Very likely increasing,1972-06-01,2019-08-31,-36.606,174.835,Whangaparaoa
1400,Minimum,Autumn,2.9054689059200703e-5,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,453,12640,0.404474604075595,4.020359578351233,greater,Very likely increasing,1972-03-01,2019-05-31,-36.606,174.835,Whangaparaoa
1400,Minimum,Spring,0.9973848738871732,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,-315,12643.666666666666,-0.28113079569381005,-2.7924996619279296,greater,Very likely decreasing,1972-09-01,2019-11-30,-36.606,174.835,Whangaparaoa
1400,Minimum,Winter,0.23836033156104136,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,81,12639.333333333334,0.07238840035556769,0.7115868326878072,greater,Likely increasing,1972-06-01,2019-08-31,-36.606,174.835,Whangaparaoa
15752,Average,Autumn,0.528353445881009,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,-9,12649,-0.0080107451653345,-0.07113148749271256,greater,Indeterminate,1972-03-01,2019-05-31,-45.90129,170.5147,Dunedin
15752,Average,Spring,0.6587996666635296,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,-47,12637.666666666666,-0.04202207901492976,-0.40918940825764655,greater,Indeterminate,1972-09-01,2019-11-30,-45.90129,170.5147,Dunedin
15752,Average,Winter,0.01400314737718337,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,248,12637.333333333334,0.22163362084173813,2.1971981909405005,greater,Very likely increasing,1972-06-01,2019-08-31,-45.90129,170.5147,Dunedin
15752,Maximum,Autumn,0.5248187388856074,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,-8,12644.333333333334,-0.00713342342309553,-0.06225153602001976,greater,Indeterminate,1972-03-01,2019-05-31,-45.90129,170.5147,Dunedin
15752,Maximum,Spring,0.5530884827413036,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,-16,12630.666666666666,-0.01431184264518926,-0.1334682979259529,greater,Indeterminate,1972-09-01,2019-11-30,-45.90129,170.5147,Dunedin
15752,Maximum,Winter,0.01430697832902805,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,247,12632,0.22113874468592587,2.188764562561033,greater,Very likely increasing,1972-06-01,2019-08-31,-45.90129,170.5147,Dunedin
15752,Minimum,Autumn,0.4680893665379574,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,10,12633,0.00894894089555945,0.08007358287786974,greater,Indeterminate,1972-03-01,2019-05-31,-45.90129,170.5147,Dunedin
15752,Minimum,Spring,0.7032707433591977,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,-61,12632.666666666666,-0.05461321225037036,-0.5338309287091387,greater,Likely decreasing,1972-09-01,2019-11-30,-45.90129,170.5147,Dunedin
15752,Minimum,Winter,0.05764396911158261,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,178,12631.666666666666,0.15943523765648152,1.5748635739078136,greater,Very likely increasing,1972-06-01,2019-08-31,-45.90129,170.5147,Dunedin
1615,Average,Autumn,0.00101372225328116,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,348,12642,0.31072221240244385,3.086182340122108,greater,Very likely increasing,1972-03-01,2019-05-31,-37.673,176.196,Tauranga
1615,Average,Spring,0.00507701024118034,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,290,12640,0.25893517700203655,2.5705396419104125,greater,Very likely increasing,1972-09-01,2019-11-30,-37.673,176.196,Tauranga
1615,Average,Winter,0.00109944924942089,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,345,12621.666666666666,0.30957856710529685,3.0619640636541554,greater,Very likely increasing,1972-06-01,2019-08-31,-37.673,176.196,Tauranga
1615,Maximum,Autumn,2.2967056990247505e-4,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,395,12647.666666666666,0.35189731993703166,3.5034104114386873,greater,Very likely increasing,1972-03-01,2019-05-31,-37.673,176.196,Tauranga
1615,Maximum,Spring,4.386248639830687e-4,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,375,12635.333333333334,0.33543381199662337,3.3271949671443357,greater,Very likely increasing,1972-09-01,2019-11-30,-37.673,176.196,Tauranga
1615,Maximum,Winter,1.326709553718928e-4,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,411,12638.666666666666,0.3673041055078805,3.6469786994647526,greater,Very likely increasing,1972-06-01,2019-08-31,-37.673,176.196,Tauranga
1615,Minimum,Autumn,0.00593122286619603,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,284,12649.666666666666,0.2527835141061111,2.51621006239115,greater,Very likely increasing,1972-03-01,2019-05-31,-37.673,176.196,Tauranga
1615,Minimum,Spring,0.0760621090588502,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,162,12639.333333333334,0.14477680071113538,1.432068500784212,greater,Very likely increasing,1972-09-01,2019-11-30,-37.673,176.196,Tauranga
1615,Minimum,Winter,0.00458609782002093,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,294,12645.333333333334,0.2620358322758107,2.60556840525565,greater,Very likely increasing,1972-06-01,2019-08-31,-37.673,176.196,Tauranga
1770,Average,Autumn,0.06642855555702984,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,170,12644.333333333334,0.15158524774078,1.5029299410547627,greater,Very likely increasing,1972-03-01,2019-05-31,-38.10595,176.31485,Rotorua
1770,Average,Spring,0.6970261535760844,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,-59,12641,-0.05265624427280886,-0.5158664428437907,greater,Likely decreasing,1972-09-01,2019-11-30,-38.10595,176.31485,Rotorua
1770,Average,Winter,0.0340837261364687,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,206,12633,0.18434818244852472,1.8238982766625884,greater,Very likely increasing,1972-06-01,2019-08-31,-38.10595,176.31485,Rotorua
1770,Maximum,Autumn,0.0652285890913869,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,171,12636.333333333334,0.1528888406713402,1.5123015057383955,greater,Very likely increasing,1972-03-01,2019-05-31,-38.10595,176.31485,Rotorua
1770,Maximum,Spring,0.7032463816305385,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,-61,12636,-0.05456390008478407,-0.5337605126836238,greater,Likely decreasing,1972-09-01,2019-11-30,-38.10595,176.31485,Rotorua
1770,Maximum,Winter,0.0698416775500325,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,167,12632,0.14951485976740736,1.476971208882648,greater,Very likely increasing,1972-06-01,2019-08-31,-38.10595,176.31485,Rotorua
1770,Minimum,Autumn,0.14500610827386656,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,120,12648.666666666666,0.1068576931684105,1.058094818291257,greater,Likely increasing,1972-03-01,2019-05-31,-38.10595,176.31485,Rotorua
1770,Minimum,Spring,0.7856204687916719,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,-90,12649.666666666666,-0.08010745165334508,-0.791316945416298,greater,Likely decreasing,1972-09-01,2019-11-30,-38.10595,176.31485,Rotorua
1770,Minimum,Winter,0.03087491155459453,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,211,12637,0.18865231217340808,1.86808787658173,greater,Very likely increasing,1972-06-01,2019-08-31,-38.10595,176.31485,Rotorua
1858,Average,Autumn,0.08396006505924859,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,156,12635.333333333334,0.13941469698109332,1.378917700287091,greater,Very likely increasing,1972-03-01,2019-05-31,-38.74263,176.08104,Taupo
1858,Average,Spring,0.44694838662918746,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,16,12648.333333333334,0.01424132473837245,0.1333750538671695,greater,Indeterminate,1972-09-01,2019-11-30,-38.74263,176.08104,Taupo
1858,Average,Winter,0.03413830683549911,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,206,12643,0.18385061559658689,1.8231768264240615,greater,Very likely increasing,1972-06-01,2019-08-31,-38.74263,176.08104,Taupo
1858,Maximum,Autumn,0.3948023556110865,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,31,12641.333333333334,0.02767927754159701,0.2668239524896364,greater,Indeterminate,1972-03-01,2019-05-31,-38.74263,176.08104,Taupo
1858,Maximum,Spring,0.6749354247229432,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,-52,12642.333333333334,-0.04640889325739086,-0.4535827791228505,greater,Likely decreasing,1972-09-01,2019-11-30,-38.74263,176.08104,Taupo
1858,Maximum,Winter,0.19901547152592397,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,96,12635.333333333334,0.08587105587113558,0.8451431066275719,greater,Likely increasing,1972-06-01,2019-08-31,-38.74263,176.08104,Taupo
1858,Minimum,Autumn,0.03766104140147341,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,201,12646,0.17914694655591137,1.778498105600405,greater,Very likely increasing,1972-03-01,2019-05-31,-38.74263,176.08104,Taupo
1858,Minimum,Spring,0.26974049602004513,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,70,12645.333333333334,0.06238948387519302,0.6135980203503066,greater,Likely increasing,1972-09-01,2019-11-30,-38.74263,176.08104,Taupo
1858,Minimum,Winter,0.02318715367462298,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,225,12645.333333333334,0.20053762674169184,1.9919703849053432,greater,Very likely increasing,1972-06-01,2019-08-31,-38.74263,176.08104,Taupo
1962,Average,Autumn,7.510320328834176e-4,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,358,12648.666666666666,0.3187921179524246,3.174284454873771,greater,Very likely increasing,1972-03-01,2019-05-31,-37.00813,174.78873,Auckland
1962,Average,Spring,0.02367791825237296,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,224,12645,0.19973585584667483,1.9831037976370405,greater,Very likely increasing,1972-09-01,2019-11-30,-37.00813,174.78873,Auckland
1962,Average,Winter,1.0783795834413452e-4,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,417,12641.666666666666,0.3721636247756152,3.699910027590001,greater,Very likely increasing,1972-06-01,2019-08-31,-37.00813,174.78873,Auckland
1962,Maximum,Autumn,1.3336728949513003e-4,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,411,12648,0.3659875991018059,3.645632844401591,greater,Very likely increasing,1972-03-01,2019-05-31,-37.00813,174.78873,Auckland
1962,Maximum,Spring,0.0029983601734578,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,310,12644.333333333334,0.27642015764495176,2.747960661455158,greater,Very likely increasing,1972-09-01,2019-11-30,-37.00813,174.78873,Auckland
1962,Maximum,Winter,1.6351481132158453e-5,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,468,12640,0.4178678028860452,4.1537785909071365,greater,Very likely increasing,1972-06-01,2019-08-31,-37.00813,174.78873,Auckland
1962,Minimum,Autumn,0.02733356391940901,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,217,12636.333333333334,0.19401683289871827,1.9215125014087853,greater,Very likely increasing,1972-03-01,2019-05-31,-37.00813,174.78873,Auckland
1962,Minimum,Spring,0.1049168269090772,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,142,12642.333333333334,0.1267319777413366,1.2540229775749396,greater,Likely increasing,1972-09-01,2019-11-30,-37.00813,174.78873,Auckland
1962,Minimum,Winter,0.002092979895952,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,323,12642.333333333334,0.28827062542571635,2.8637971544619187,greater,Very likely increasing,1972-06-01,2019-08-31,-37.00813,174.78873,Auckland
2112,Average,Autumn,0.01640409417722073,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,241,12643.333333333334,0.21499081068197615,2.1344227818436172,greater,Very likely increasing,1972-03-01,2019-05-31,-37.86088,175.33175,Hamilton
2112,Average,Spring,0.40162719781376266,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,29,12631,0.02597540388785373,0.2491375353480041,greater,Indeterminate,1972-09-01,2019-11-30,-37.86088,175.33175,Hamilton
2112,Average,Winter,0.0199209326645693,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,232,12631,0.20761542877697928,2.0553846666210336,greater,Very likely increasing,1972-06-01,2019-08-31,-37.86088,175.33175,Hamilton
2112,Maximum,Autumn,0.01087035840796052,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,48,NA,259,12639.333333333334,0.2312558994604395,2.2948675354181782,greater,Very likely increasing,1972-03-01,2019-05-31,-37.86088,175.33175,Hamilton
